date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:06:02	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2009%20Apr%202021%2018:11:14%20GMT	http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-brands-400.eot?	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-brands-400d41d.eot	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:05	16776/16776	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Apr%202021%2018:11:22%20GMT	http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-regular-400.woff	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-regular-400.woff	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:05	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2009%20Apr%202021%2018:11:20%20GMT	http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-regular-400.svg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-regular-400.svg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:07	136516/136516	---M--	200	added ('OK')	font/ttf	date:Fri,%2009%20Apr%202021%2018:11:16%20GMT	http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-brands-400.ttf	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-brands-400.ttf	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:08	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.eot?	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900d41d.eot	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:08	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.woff	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.93.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:09	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.ttf	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.94.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:09	34052/34052	---M--	200	added ('OK')	font/ttf	date:Fri,%2009%20Apr%202021%2018:11:20%20GMT	http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-regular-400.ttf	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-regular-400.ttf	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:09	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.svg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.95.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:10	0/-1	---M--	302	error ('')			http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.woff	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.96.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/fontawesome.min.css)
02:06:10	0/-1	---M--	302	error ('')			http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.ttf	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.97.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/fontawesome.min.css)
02:06:10	0/-1	---M--	302	error ('')			http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.svg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.98.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/fontawesome.min.css)
02:06:10	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.eot	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.99.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/ionicons.min.css)
02:06:10	0/-1	---M--	302	error ('')			http://template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.eot	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.9a.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/ionicons.min.css)
02:06:11	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.ttf	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.9b.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/ionicons.min.css)
02:06:12	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.woff	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/css/flaticon/fonts/ionicons.9c.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/ionicons.min.css)
02:06:13	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/ionicons.svg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/ionicons.9d.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/ionicons.min.css)
02:06:14	80252/80252	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Apr%202021%2018:11:28%20GMT	http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.woff2	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.woff2	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
02:06:15	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/css/owl.video.play.png	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/css/owl.video.play.9e.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/owl.carousel.min.css)
02:06:15	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-3.jpeg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-3.jpg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/index.html)
02:06:16	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-15.jpeg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-15.jpg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/index.html)
02:06:16	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-68.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-68.jpg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/tv-shows-home.html)
02:06:17	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-59.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-59.jpg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/tv-shows-home.html)
02:06:17	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-38.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-38.jpg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/video-home.html)
02:06:17	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-39.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-39.jpg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/video-home.html)
02:06:17	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-49.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-49.jpg	(from http://template.gentechtreedesign.com/html/streamlab/red-html/video-load-more.html)
02:06:17	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-40.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-40.9f.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/blog-single.html)
02:06:18	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-67.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-67.a0.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/blog-single.html)
02:06:19	14/14	---M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-75.jpg	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/images/background/asset-75.a1.delayed	(from http://template.gentechtreedesign.com/html/streamlab/red-html/recover-password.html)
02:06:21	14/14	UR-M--	302	error ('Found')	text/html		http://template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.eot	C:/All%20My%20Projects/Steam%20Video/template.gentechtreedesign.com/html/streamlab/red-html/fonts/fa-solid-900.eot	(from http://template.gentechtreedesign.com/html/streamlab/red-html/css/all.min.css)
